Riz au lait,Yaourt sucré, ,Yaourt sucré,Riz au lait,Riz au lait,Yaourt sucré
Fraise,Yaourt à la grecque, ,Fraise,Fraise,Yaourt à la grecque,Yaourt à la grecque
Chou à la crème,Quatre-Quart, ,Quatre-Quart,Chou à la crème,Chou à la crème,Quatre-Quart
Tarte au chocolat,Fraise, ,Tarte au chocolat,Tarte au chocolat,Tarte au chocolat,Fraise
Chou à la crème,Smoothie, ,Smoothie,Smoothie,Smoothie,Smoothie
Yaourt sucré,Fraise, ,Yaourt sucré,Fraise,Yaourt sucré,Yaourt sucré
Chou à la crème,Riz au lait, ,Riz au lait,Chou à la crème,Chou à la crème,Chou à la crème
Quatre-Quart,Riz au lait, ,Riz au lait,Quatre-Quart,Quatre-Quart,Riz au lait
Raisin,Yaourt à la grecque, ,Raisin,Raisin,Raisin,Raisin
Quatre-Quart,Crêpe à la confiture, ,Quatre-Quart,Crêpe à la confiture,Quatre-Quart,Crêpe à la confiture
Cheesecake,Smoothie, ,Cheesecake,Cheesecake,Cheesecake,Cheesecake
Cheesecake,Smoothie, ,Cheesecake,Cheesecake,Cheesecake,Cheesecake
Quatre-Quart,Meringue, ,Meringue,Meringue,Quatre-Quart,Quatre-Quart
Quatre-Quart,Fraise, ,Quatre-Quart,Quatre-Quart,Quatre-Quart,Quatre-Quart
Riz au lait,Yaourt à la grecque, ,Riz au lait,Yaourt à la grecque,Riz au lait,Yaourt à la grecque
Crêpe à la confiture,Yaourt à la grecque, ,Yaourt à la grecque,Yaourt à la grecque,Yaourt à la grecque,Yaourt à la grecque
Crêpe à la confiture,Quatre-Quart, ,Crêpe à la confiture,Crêpe à la confiture,Crêpe à la confiture,Crêpe à la confiture
Tarte au chocolat,Riz au lait, ,Tarte au chocolat,Tarte au chocolat,Tarte au chocolat,Tarte au chocolat
Tarte au chocolat,Yaourt sucré, ,Yaourt sucré,Tarte au chocolat,Yaourt sucré,Tarte au chocolat
Meringue,Yaourt à la grecque, ,Meringue,Meringue,Meringue,Yaourt à la grecque
