Quatre-Quart,Crème Caramel, ,Crème Caramel,Crème Caramel,Crème Caramel,Crème Caramel
Kiwi,Mangue, ,Mangue,Mangue,Mangue,Kiwi
Crêpe à la confiture,Tarte aux Fruits, ,Tarte aux Fruits,Tarte aux Fruits,Crêpe à la confiture,Crêpe à la confiture
Sundae,Crêpe à la confiture, ,Crêpe à la confiture,Crêpe à la confiture,Crêpe à la confiture,Crêpe à la confiture
Tarte aux Fruits,Milk-Shake, ,Milk-Shake,Milk-Shake,Tarte aux Fruits,Milk-Shake
Mille-Feuille,Madeleine, ,Mille-Feuille,Mille-Feuille,Mille-Feuille,Mille-Feuille
Madeleine,Mangue, ,Madeleine,Madeleine,Madeleine,Mangue
Kiwi,Milk-Shake, ,Kiwi,Kiwi,Milk-Shake,Milk-Shake
Sorbet,Mangue, ,Sorbet,Sorbet,Sorbet,Sorbet
Milk-Shake,Yaourt aux fruits, ,Milk-Shake,Yaourt aux fruits,Yaourt aux fruits,Yaourt aux fruits
Sorbet,Mille-Feuille, ,Sorbet,Sorbet,Mille-Feuille,Mille-Feuille
Sorbet,Kiwi, ,Sorbet,Sorbet,Sorbet,Sorbet
Mangue,Yaourt aux fruits, ,Mangue,Mangue,Mangue,Mangue
Sorbet,Mangue, ,Mangue,Sorbet,Mangue,Mangue
Smoothie,Yaourt aux fruits, ,Smoothie,Yaourt aux fruits,Smoothie,Smoothie
Crème Caramel,Yaourt aux fruits, ,Yaourt aux fruits,Yaourt aux fruits,Yaourt aux fruits,Yaourt aux fruits
Quatre-Quart,Mille-Feuille, ,Mille-Feuille,Quatre-Quart,Quatre-Quart,Mille-Feuille
Madeleine,Smoothie, ,Smoothie,Madeleine,Smoothie,Madeleine
Mangue,Milk-Shake, ,Mangue,Mangue,Mangue,Mangue
Quatre-Quart,Kiwi, ,Kiwi,Kiwi,Kiwi,Kiwi
Sorbet,Crêpe à la confiture, ,Crêpe à la confiture,Crêpe à la confiture,Sorbet,Crêpe à la confiture
Yaourt aux fruits,Smoothie, ,Smoothie,Yaourt aux fruits,Smoothie,Yaourt aux fruits
Sorbet,Quatre-Quart, ,Quatre-Quart,Quatre-Quart,Quatre-Quart,Quatre-Quart
Tarte aux Fruits,Crêpe à la confiture, ,Tarte aux Fruits,Tarte aux Fruits,Crêpe à la confiture,Tarte aux Fruits
