Chou à la crème,Sundae, ,Chou à la crème,Chou à la crème,Sundae,Chou à la crème
Mangue,Crème Caramel, ,Mangue,Crème Caramel,Crème Caramel,Mangue
Chou à la crème,Crème Caramel, ,Chou à la crème,Crème Caramel,Chou à la crème,Chou à la crème
Chou à la crème,Mille-Feuille, ,Mille-Feuille,Chou à la crème,Chou à la crème,Mille-Feuille
Quatre-Quart,Mangue, ,Quatre-Quart,Mangue,Quatre-Quart,Quatre-Quart
Chou à la crème,Mangue, ,Chou à la crème,Chou à la crème,Mangue,Mangue
Crème Caramel,Mangue, ,Crème Caramel,Mangue,Mangue,Mangue
Yaourt sucré,Compote, ,Yaourt sucré,Compote,Compote,Yaourt sucré
Sundae,Banane, ,Banane,Banane,Banane,Banane
Tarte aux Fruits,Cheesecake, ,Tarte aux Fruits,Cheesecake,Tarte aux Fruits,Cheesecake
Mille-Feuille,Opéra, ,Mille-Feuille,Opéra,Opéra,Opéra
Compote,Yaourt sucré, ,Yaourt sucré,Yaourt sucré,Yaourt sucré,Yaourt sucré
Compote,Crème Caramel, ,Compote,Compote,Compote,Compote
Quatre-Quart,Cheesecake, ,Cheesecake,Quatre-Quart,Cheesecake,Quatre-Quart
Tarte aux Fruits,Pomme, ,Tarte aux Fruits,Pomme,Tarte aux Fruits,Pomme
Chou à la crème,Quatre-Quart, ,Quatre-Quart,Quatre-Quart,Quatre-Quart,Quatre-Quart
Tarte aux Fruits,Yaourt aux fruits, ,Yaourt aux fruits,Tarte aux Fruits,Yaourt aux fruits,Tarte aux Fruits
Opéra,Crème Caramel, ,Crème Caramel,Crème Caramel,Crème Caramel,Crème Caramel
Mangue,Yaourt aux fruits, ,Yaourt aux fruits,Yaourt aux fruits,Yaourt aux fruits,Yaourt aux fruits
