Banane,Ile flottante, ,Banane,Banane,Banane,Banane
Yaourt aux fruits,Banane, ,Banane,Yaourt aux fruits,Yaourt aux fruits,Banane
Sablé à la noix de coco,Yaourt sucré, ,Sablé à la noix de coco,Sablé à la noix de coco,Sablé à la noix de coco,Sablé à la noix de coco
Fraisier,Pomme, ,Pomme,Pomme,Pomme,Pomme
Quatre-Quart,Yaourt sucré, ,Yaourt sucré,Quatre-Quart,Yaourt sucré,Quatre-Quart
Glace,Cheesecake, ,Glace,Cheesecake,Cheesecake,Cheesecake
Charlotte aux Fruits,Ile flottante, ,Charlotte aux Fruits,Ile flottante,Charlotte aux Fruits,Ile flottante
Glace,Pomme, ,Pomme,Pomme,Pomme,Pomme
Charlotte aux Fruits,Yaourt sucré, ,Charlotte aux Fruits,Yaourt sucré,Charlotte aux Fruits,Charlotte aux Fruits
Fraisier,Yaourt nature, ,Yaourt nature,Yaourt nature,Yaourt nature,Yaourt nature
Fraisier,Yaourt sucré, ,Yaourt sucré,Yaourt sucré,Fraisier,Fraisier
Tarte aux Fruits,Yaourt nature, ,Tarte aux Fruits,Tarte aux Fruits,Tarte aux Fruits,Tarte aux Fruits
Quatre-Quart,Fraisier, ,Quatre-Quart,Quatre-Quart,Fraisier,Quatre-Quart
Charlotte aux Fruits,Sablé à la noix de coco, ,Charlotte aux Fruits,Charlotte aux Fruits,Sablé à la noix de coco,Charlotte aux Fruits
Cheesecake,Yaourt nature, ,Cheesecake,Yaourt nature,Yaourt nature,Yaourt nature
Fraisier,Yaourt aux fruits, ,Yaourt aux fruits,Yaourt aux fruits,Fraisier,Yaourt aux fruits
Charlotte aux Fruits,Tarte aux Fruits, ,Tarte aux Fruits,Tarte aux Fruits,Tarte aux Fruits,Tarte aux Fruits
Sablé à la noix de coco,Yaourt nature, ,Yaourt nature,Yaourt nature,Yaourt nature,Yaourt nature
Charlotte aux Fruits,Litchi, ,Litchi,Charlotte aux Fruits,Charlotte aux Fruits,Litchi
Tarte aux Fruits,Pomme, ,Tarte aux Fruits,Pomme,Pomme,Pomme
Cheesecake,Pomme, ,Pomme,Pomme,Pomme,Pomme
Pomme,Ile flottante, ,Pomme,Ile flottante,Ile flottante,Pomme
Tarte aux Fruits,Ile flottante, ,Ile flottante,Ile flottante,Ile flottante,Tarte aux Fruits
Cheesecake,Yaourt nature, ,Cheesecake,Cheesecake,Cheesecake,Cheesecake
Glace,Quatre-Quart, ,Glace,Glace,Quatre-Quart,Glace
Banane,Litchi, ,Banane,Banane,Banane,Litchi
