Clémentine,Crème Caramel, ,Crème Caramel,Clémentine,Crème Caramel,Clémentine
Ile flottante,Orange, ,Orange,Orange,Orange,Orange
Cookie,Ile flottante, ,Cookie,Cookie,Cookie,Cookie
Madeleine,Ile flottante, ,Madeleine,Madeleine,Madeleine,Madeleine
Cookie,Orange, ,Cookie,Cookie,Cookie,Cookie
Yaourt aux fruits,Yaourt nature, ,Yaourt nature,Yaourt aux fruits,Yaourt nature,Yaourt aux fruits
Cookie,Glace, ,Glace,Glace,Cookie,Glace
Clémentine,Ile flottante, ,Clémentine,Clémentine,Clémentine,Ile flottante
Charlotte aux Fruits,Glace, ,Glace,Glace,Charlotte aux Fruits,Charlotte aux Fruits
Opéra,Orange, ,Orange,Orange,Orange,Opéra
Madeleine,Glace, ,Glace,Madeleine,Glace,Madeleine
Sundae,Raisin, ,Raisin,Sundae,Raisin,Sundae
Clémentine,Raisin, ,Raisin,Clémentine,Clémentine,Raisin
Sundae,Ile flottante, ,Sundae,Sundae,Ile flottante,Sundae
Sablé à la noix de coco,Ile flottante, ,Ile flottante,Ile flottante,Ile flottante,Ile flottante
Ile flottante,Yaourt nature, ,Ile flottante,Ile flottante,Yaourt nature,Ile flottante
Opéra,Ile flottante, ,Opéra,Opéra,Ile flottante,Opéra
Opéra,Cookie, ,Opéra,Opéra,Opéra,Opéra
Cookie,Opéra, ,Opéra,Opéra,Opéra,Opéra
