Madeleine,Milk-Shake, ,Milk-Shake,Milk-Shake,Milk-Shake,Milk-Shake
Meringue,Yaourt sucré, ,Yaourt sucré,Yaourt sucré,Meringue,Yaourt sucré
Charlotte aux Fruits,Chou à la crème, ,Chou à la crème,Charlotte aux Fruits,Charlotte aux Fruits,Chou à la crème
Charlotte aux Fruits,Yaourt sucré, ,Charlotte aux Fruits,Charlotte aux Fruits,Charlotte aux Fruits,Charlotte aux Fruits
Chou à la crème,Riz au lait, ,Riz au lait,Riz au lait,Chou à la crème,Chou à la crème
Charlotte aux Fruits,Raisin, ,Raisin,Raisin,Charlotte aux Fruits,Raisin
Charlotte aux Fruits,Yaourt à la grecque, ,Charlotte aux Fruits,Yaourt à la grecque,Charlotte aux Fruits,Charlotte aux Fruits
Sundae,Tarte poires amandes, ,Tarte poires amandes,Tarte poires amandes,Tarte poires amandes,Tarte poires amandes
Madeleine,Tarte poires amandes, ,Tarte poires amandes,Tarte poires amandes,Madeleine,Madeleine
Sundae,Meringue, ,Sundae,Meringue,Meringue,Sundae
Meringue,Crème dessert à la vanille, ,Meringue,Crème dessert à la vanille,Crème dessert à la vanille,Meringue
Tarte poires amandes,Raisin, ,Raisin,Raisin,Raisin,Raisin
Sundae,Yaourt à la grecque, ,Yaourt à la grecque,Yaourt à la grecque,Yaourt à la grecque,Yaourt à la grecque
Charlotte aux Fruits,Milk-Shake, ,Milk-Shake,Charlotte aux Fruits,Milk-Shake,Charlotte aux Fruits
Sundae,Fraisier, ,Sundae,Sundae,Fraisier,Fraisier
Milk-Shake,Raisin, ,Raisin,Raisin,Raisin,Raisin
Riz au lait,Yaourt à la grecque, ,Yaourt à la grecque,Yaourt à la grecque,Yaourt à la grecque,Yaourt à la grecque
Tarte poires amandes,Milk-Shake, ,Tarte poires amandes,Tarte poires amandes,Tarte poires amandes,Tarte poires amandes
Sundae,Salade de Fruits, ,Sundae,Sundae,Salade de Fruits,Salade de Fruits
Riz au lait,Raisin, ,Riz au lait,Riz au lait,Riz au lait,Riz au lait
Yaourt à la grecque,Milk-Shake, ,Yaourt à la grecque,Yaourt à la grecque,Milk-Shake,Milk-Shake
Sundae,Yaourt sucré, ,Yaourt sucré,Yaourt sucré,Yaourt sucré,Yaourt sucré
Chou à la crème,Fraisier, ,Chou à la crème,Chou à la crème,Chou à la crème,Fraisier
Chou à la crème,Salade de Fruits, ,Salade de Fruits,Salade de Fruits,Chou à la crème,Salade de Fruits
Charlotte aux Fruits,Meringue, ,Charlotte aux Fruits,Meringue,Meringue,Charlotte aux Fruits
