Chou à la crème,Crêpe à la confiture, ,Crêpe à la confiture,Crêpe à la confiture,Chou à la crème,Crêpe à la confiture
Quatre-Quart,Salade de Fruits, ,Quatre-Quart,Quatre-Quart,Salade de Fruits,Quatre-Quart
Cake aux Fruits,Chou à la crème, ,Cake aux Fruits,Chou à la crème,Cake aux Fruits,Cake aux Fruits
Crêpe à la confiture,Liégeois, ,Crêpe à la confiture,Crêpe à la confiture,Liégeois,Liégeois
Glace,Salade de Fruits, ,Salade de Fruits,Salade de Fruits,Salade de Fruits,Salade de Fruits
Compote,Crème Caramel, ,Compote,Compote,Compote,Compote
Glace,Cake aux Fruits, ,Cake aux Fruits,Cake aux Fruits,Cake aux Fruits,Cake aux Fruits
Quatre-Quart,Smoothie, ,Quatre-Quart,Quatre-Quart,Quatre-Quart,Quatre-Quart
Compote,Orange, ,Compote,Orange,Orange,Compote
Yaourt sucré,Crème Caramel, ,Yaourt sucré,Yaourt sucré,Yaourt sucré,Crème Caramel
Quatre-Quart,Meringue, ,Meringue,Meringue,Meringue,Quatre-Quart
Smoothie,Yaourt sucré, ,Smoothie,Yaourt sucré,Yaourt sucré,Smoothie
Chou à la crème,Compote, ,Chou à la crème,Chou à la crème,Chou à la crème,Compote
Compote,Liégeois, ,Compote,Liégeois,Compote,Liégeois
Quatre-Quart,Compote, ,Compote,Compote,Compote,Compote
Salade de Fruits,Compote, ,Salade de Fruits,Salade de Fruits,Salade de Fruits,Salade de Fruits
Tarte au citron meringuée,Yaourt sucré, ,Yaourt sucré,Yaourt sucré,Tarte au citron meringuée,Tarte au citron meringuée
Chou à la crème,Tarte au citron meringuée, ,Tarte au citron meringuée,Tarte au citron meringuée,Chou à la crème,Chou à la crème
Chou à la crème,Orange, ,Orange,Chou à la crème,Orange,Orange
Liégeois,Salade de Fruits, ,Liégeois,Liégeois,Liégeois,Liégeois
Cake aux Fruits,Smoothie, ,Smoothie,Smoothie,Smoothie,Smoothie
Quatre-Quart,Glace, ,Quatre-Quart,Quatre-Quart,Glace,Quatre-Quart
Glace,Orange, ,Glace,Glace,Glace,Glace
Quatre-Quart,Crème Caramel, ,Quatre-Quart,Quatre-Quart,Quatre-Quart,Crème Caramel
