Tiramisu,Ile flottante, ,Ile flottante,Tiramisu,Ile flottante,Ile flottante
Glace,Salade de Fruits, ,Salade de Fruits,Glace,Salade de Fruits,Glace
Cheesecake,Tarte au chocolat, ,Cheesecake,Cheesecake,Tarte au chocolat,Tarte au chocolat
Chou à la crème,Yaourt à la grecque, ,Chou à la crème,Chou à la crème,Yaourt à la grecque,Chou à la crème
Smoothie,Banane, ,Banane,Banane,Banane,Smoothie
Cheesecake,Salade de Fruits, ,Salade de Fruits,Salade de Fruits,Salade de Fruits,Salade de Fruits
Milk-Shake,Ile flottante, ,Ile flottante,Milk-Shake,Ile flottante,Milk-Shake
Salade de Fruits,Yaourt nature, ,Salade de Fruits,Yaourt nature,Yaourt nature,Salade de Fruits
Ile flottante,Salade de Fruits, ,Ile flottante,Ile flottante,Ile flottante,Ile flottante
Tarte au chocolat,Chou à la crème, ,Chou à la crème,Chou à la crème,Chou à la crème,Chou à la crème
Ile flottante,Yaourt nature, ,Yaourt nature,Ile flottante,Ile flottante,Ile flottante
Glace,Milk-Shake, ,Glace,Glace,Glace,Glace
Yaourt nature,Ile flottante, ,Ile flottante,Ile flottante,Yaourt nature,Ile flottante
Chou à la crème,Ile flottante, ,Ile flottante,Ile flottante,Ile flottante,Ile flottante
Glace,Salade de Fruits, ,Salade de Fruits,Salade de Fruits,Salade de Fruits,Glace
Chou à la crème,Glace, ,Chou à la crème,Chou à la crème,Chou à la crème,Chou à la crème
Chou à la crème,Ile flottante, ,Chou à la crème,Chou à la crème,Chou à la crème,Chou à la crème
Tiramisu,Yaourt à la grecque, ,Yaourt à la grecque,Yaourt à la grecque,Yaourt à la grecque,Yaourt à la grecque
Ile flottante,Yaourt à la grecque, ,Yaourt à la grecque,Yaourt à la grecque,Yaourt à la grecque,Ile flottante
Quatre-Quart,Salade de Fruits, ,Quatre-Quart,Salade de Fruits,Salade de Fruits,Quatre-Quart
Glace,Quatre-Quart, ,Quatre-Quart,Quatre-Quart,Quatre-Quart,Quatre-Quart
Meringue,Quatre-Quart, ,Meringue,Meringue,Quatre-Quart,Meringue
